file,ext_len,subclass43,ext_hex,mesh,morph,skin,particle,blocks,mirror
582791.nif,121,,0300000001000040400300000044a5453fc45aec3ff871fcbeee71bd3d5002aabf0772933fa2056143c3b8323f0100000044a5453fc45aec3ff871fcbeee71bd3d5002aabf0772933fa2056143c3b8323f0100000044a5453fc45aec3ff871fcbeee71bd3d5002aabf0772933fa2056143c3b8323f01000000,1,0,0,0,16,1
491029.nif,85,,030000000100004040020000004d4e013f12839c4077bef7c2000000000000000000000000cbf1ed43c3b8323f020000004d4e013f12839c4077bef7c2000000000000000068ceec3ecbf1ed43c3b8323f02000000,1,0,0,0,15,1
493469.nif,85,,0300000001000040400200000000000000712c8f41e0ad01c25e20013f000000000000000029dc9543c2b8323f0200000000000000712c8f41e0ad01c25e20013f000000000000000029dc9543c2b8323f02000000,1,0,0,0,16,1
470635.nif,85,,030000000100004040020000009643a040b11609412fdd88c1f47c063f6e469d3c1e3611bf10182d43c2b8323f020000009643a040b11609412fdd88c1f47c063f6e469d3c1e3611bf10182d43c2b8323f02000000,1,0,0,0,28,1
470637.nif,85,,030000000100004040020000008d9c6d40761a9340e63f60c2dedeb9bca692ab3b6db304bf52a88443c2b8323f020000008d9c6d40761a9340e63f60c2dedeb9bca692ab3b6db304bf52a88443c2b8323f02000000,1,0,0,0,27,1
493088.nif,85,,030000000100004040020000006c5c6f3edbbeb73eb3bb16c20000000000000000db0fc93fc5e01f43c2b8323f02000000babeb73eaf5c6fbeb3bb16c200000000000000009a2c0a40f6282943c2b8323f02000000,1,0,0,0,15,1
492784.nif,85,,03000000010000404002000000fdd8b43d3f383fbf8f6e44be000000000000000000000000f2529f42c2b8323f0200000085d8b43d71383fbfd26e44be000000000000000000000000f2529f42c2b8323f02000000,1,0,0,0,21,1
592602.nif,85,,030000000100004040020000008bde91be6666e63f670ff8bf927fb23f35fa8e3c35fa0e3c8adf9342c3b8323f010000008bde91be6666e63f670ff8bf927fb23f35fa8e3c35fa0e3c8adf9342c3b8323f01000000,1,0,0,0,15,0
398183.nif,85,,0300000001000040400200000023f748bf2046783fe21e933fee04563fcfa276bf2baba83f19842442c2b8323f0100000023f748bf2046783fe21e933fee04563fcfa276bf2baba83f19842442c2b8323f01000000,1,0,0,0,20,1
523664.nif,85,,03000000010000404002000000d4b7a03f77bd503fb9ff44bf62d9ca3fba128cbfac12a13ff0a7f241c2b8323f01000000d4b7a03f77bd503fb9ff44bf62d9ca3fba128cbfac12a13ff0a7f241c2b8323f01000000,1,0,0,0,15,1
498879.nif,85,,03000000010000404002000000a0c30040d4289c3e207b57c08c92d53e1a6720bf172bc8bcd35e9b42c2b8323f01000000a0c30040d4289c3e207b57c08c92d53e1a6720bffd40193f9f2b9542c2b8323f01000000,1,0,0,0,17,1
387957.nif,85,,03000000010000404002000000037fc33dbfab0841beb08bc1000000000000000000000000b81edb42c3b8323f01000000037fc33dbfab0841beb08bc1e104ebbea792abbcdd35fabe713d6e42c3b8323f01000000,1,0,0,0,12,1
387987.nif,121,,03000000010000404003000000917e4441c6ed98412f5d9ac10998443eebc8fd3d82ce42bfdf8fe342c3b8323f01000000917e4441c6ed98412f5d9ac10998443eebc8fd3d82ce42bfdf8fe342c3b8323f01000000917e4441c6ed98412f5d9ac10998443eebc8fd3d82ce42bfdf8fe342c3b8323f01000000,1,0,0,0,12,1
385455.nif,85,,0300000001000040400200000001fc17bf3333b3bec97668c1000000000000000000000000a5fd7442c2b8323f010000006761a7bedd7b0240ad6969c1d8e9973e0000000019d4073e6a0d5142c2b8323f01000000,1,0,0,0,28,1
388084.nif,85,,0300000001000040400200000088d7714053221f4027c208c004111040db0fc9bfdb0fc93f3decb642c3b8323f01000000b2d7714053221f40fdc108c004111040e562b8bfccb0b33f4aec8442c3b8323f01000000,1,0,0,0,15,1
406003.nif,121,,030000000100004040030000004851733fcea56240d5b0133f00000000a11a7b3f9f8762bf91adc442c2b8b23e010000004851733fcea56240d5b0133f00000000a11a7b3f89567dbfbcf44442c2b8323f0100000023a14940cea56240a8520b400998443ea11a7b3fa5ff92bf46b68a41c2b8323f01000000,1,0,0,0,15,1
381096.nif,85,,030000000100004040020000003e3df6beb30cd9bfcd3bf9c100000000000000000000000091ade742c3b8323f020000003e3df6beb30cd9bfcd3bf1c10f8de63e5ce4a8be44202b3ff813cc42c3b8323f02000000,1,0,0,0,12,1
380943.nif,85,,030000000100004040020000002db4173f4c8e633f3108c8c10000000000000000000000000000c842c3b8323f020000002db4173f4c8e633f3108c8c160b3993e00000000000000000000b342c3b8323f02000000,1,0,0,0,12,1
531917.nif,85,,0300000001000040400200000041f15b40ff95fdbf429304bfe6f1c73f0000000094bb8abf25a62b4364fffb3e0100000004ff5740679ba7bfd9ebd9bf71ff663f00000000999240bf91edfb42c2b8323f01000000,1,0,0,0,12,1
430449.nif,43,all_zero_default,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,0,0,30,1
430450.nif,43,all_zero_default,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,0,0,24,1
592121.nif,85,,030000000100004040020000002c0eb7c059174541231b1ac300000000000000006c9ddd3e33b3cc42c3b8b23e010000002c0eb7c059174541231b1ac300000000000000006c9ddd3e33b3cc42c3b8b23e01000000,1,0,1,0,70,0
591982.nif,85,,03000000010000404002000000000000007d22b740acfc26c3000000000000000000000000f8d30e42c3b8323f01000000000000007d22b740acfc26c3000000000000000000000000f8d30e42c3b8323f01000000,1,0,1,0,69,0
591994.nif,85,,03000000010000404002000000e70c104177d8443e041628c300000000507756bd27670bbfa2a591425e0ada3e01000000e70c104177d8443e041628c300000000507756bd27670bbfa2a591425e0ada3e01000000,1,0,1,0,89,0
592060.nif,85,,03000000010000404002000000709905c01d38524125a622c335fa0ebcc20ff3bc145cd73e3420af42c3b8b23e01000000709905c01d38524125a622c335fa0ebcc20ff3bc145cd73e3420af42c3b8b23e01000000,1,0,1,0,69,0
591995.nif,85,,0300000001000040400200000060ab52406b9f4440271122c30000000000000000e07152bf7ae586426c9ddd3e0100000060ab52406b9f4440271122c30000000000000000e07152bf7ae586426c9ddd3e01000000,1,0,1,0,69,0
591780.nif,85,,030000000100004040020000005fa987c189290cc1d74317c30000000025becb3dcfa276beb95cad42c3b8323f020000005fa987c189290cc1d74317c30000000025becb3dcfa276beb95cad42c3b8323f02000000,1,1,1,0,71,0
591806.nif,85,,03000000010000404002000000000000c13333d340bedf26c30000000000000000a5e96b3feeebc6416e461d3f02000000000000c13333d340bedf26c30000000000000000a5e96b3feeebc6416e461d3f02000000,1,1,1,0,70,0
592580.nif,85,,03000000010000404002000000f27b3bbe44698940cdec2ec3000000000000000000000000ee7cfe42c3b8323f01000000f27b3bbe44698940cdec2ec3000000000000000000000000ee7cfe42c3b8323f01000000,1,1,1,0,70,0
591797.nif,85,,0300000001000040400200000098dd97bf01f6fd3fc1ea2fc30000000000000000c20ff33e8371ae42c3b8323f0100000098dd97bf01f6fd3fc1ea2fc30000000000000000c20ff33e8371ae42c3b8323f01000000,1,1,1,0,69,0
592584.nif,85,,0300000001000040400200000068ae07c0af08e6bfd1e233c300000000000000000000000006010043c3b8323f0100000068ae07c0af08e6bfd1e233c300000000000000000000000006010043c3b8323f01000000,1,1,1,0,69,0
423167.nif,85,,030000000100004040020000001e541e3f865546c0ea3eb03fd6ad3fbfdb0fc9bfdb0fc9bfcb814743c2b8323f010000007e35ccc0865546c0df89ddc0c09201bfdb0fc9bf44202b3f31680b43c2b8323f02000000,1,0,0,0,17,1
511189.nif,85,,0300000001000040400200000081956940ab3e294122fd6ec1f40f1f3f00000000d8e997be918d3643c2b8323f0100000081956940ab3e294122fd6ec1f40f1f3f00000000d8e997be918d3643c2b8323f01000000,1,0,0,0,18,1
471529.nif,85,,0300000001000040400200000000000000000000009a9959c03a46713f35fa8ebd46b3c3be6666c0425a51103f0200000000000000000000009a9959c03d15e23e3451cfbd46b3c3be3333a342b987383f02000000,1,0,0,0,15,1
41722.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,1,64,1
470721.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,1,64,1
470700.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,1,65,1
41821.nif,85,,03000000010000404002000000000000000000000000000000000000000000000000000000cdccdf42c3b8323f02000000000000000000000000000000813b2a3f000000008f3b953ecdccdf42c3b8323f02000000,1,0,0,1,65,1
540071.nif,85,,0300000001000040400200000064408ebfa9888b3e33c499bfba128c3f0000000088c364bc3eb90f42c2b8323f0100000064408ebfa9888b3e33c499bfba128c3f0000000088c364bc3eb90f42c2b8323f01000000,1,0,0,0,13,1
540075.nif,85,,03000000010000404002000000452f3bc0f0166840a835d2c0f2d3463f000000000000000079492043c3b8323f01000000452f3bc0f0166840a835d2c0f2d3463f000000000000000079492043c3b8323f01000000,1,0,0,0,12,1
524484.nif,85,,030000000100004040020000002f51cd3fda1bae40c8ea04c1e5d3db3e9656e8bd35fa0ebdd763ef42c2b8323f010000002f51cd3fda1bae40c8ea04c1e5d3db3e9656e8bd35fa0ebdd763ef42c2b8323f01000000,1,0,0,0,13,1
540069.nif,85,,030000000100004040020000003e5c8abfee945e403238364082615b3f0000000000000000292b8942c2b8323f020000003e5c8abfee945e403238364082615b3f0000000000000000292b8942c2b8323f02000000,1,0,0,0,13,1
540070.nif,85,,030000000100004040020000002e1ce4bf5c727c40ab26a0c0afc3253f00000000000000003f66a942c2b8323f020000002e1ce4bf1138023e7adfcbc0afc3253f0000000000000000cf37a142c2b8323f02000000,1,0,0,0,12,1
588770.nif,121,,030000000100004040030000008a03c03ebb0fd03ecc974bc00b41843e0000000068ceecbe2fae8242c3b8323f010000008a03c03ebb0fd03ecc974bc00b41843e0000000068ceecbe2fae8242c3b8323f010000008a03c03ebb0fd03ecc974bc00b41843e0000000068ceecbe2fae8242c3b8323f01000000,1,0,0,0,19,1
588772.nif,121,,03000000010000404003000000e965c8bfb5a69240ba4959c104a3a23efb04413dbb1a513e8981f942c3b8323f01000000e965c8bfb5a69240ba4959c104a3a23efb04413dbb1a513e8981f942c3b8323f01000000e965c8bfb5a69240ba4959c104a3a23efb04413dbb1a513e8981f942c3b8323f01000000,1,0,0,0,19,1
524491.nif,85,,030000000100004040020000006c320441af78823ea33b38c0e8a24c3fa692abbc000000008eb59142c2b8323f020000006c3204419912ed3f9cf90dc0d740583fa692abbc00000000fdf68b42c2b8323f02000000,1,0,0,0,12,1
524488.nif,85,,03000000010000404002000000488a8d40e145ebbf3acc4dc0000000002cc914bf00000000d3dcb442c2b8323f01000000488a8d40e145ebbf3acc4dc0000000002cc914bf00000000d3dcb442a9ce033f01000000,1,0,0,0,12,1
380871.nif,85,,0300000001000040400200000073f40640baa02ec0747bfd3fe80f34bf00000000fb04c13e929c8342c3b8323f0100000028d58a3fae0d913fee3dcb4075d508c0000000008a6ca4be74863442c3b8323f01000000,1,0,0,0,13,1
584907.nif,85,,03000000010000404002000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000,1,0,0,0,18,1
380866.nif,85,,03000000010000404002000000dac5743fd9b173c0ca4fcec000000000000000000000000003299e42c3b8323f010000001479b23f8b71fa3f8bfde4c025be4b3fc3b8b2bdfdad803d03299e42c3b8323f01000000,1,0,0,0,12,1
584915.nif,85,,03000000010000404002000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000,1,0,0,0,18,1
380670.nif,85,,03000000010000404002000000dac5743fd9b173c0ca4fcec0000000000000000000000000ec6f9742c3b8323f02000000ac1ea83ebe87ab3f9e7bedc0e3ad2a3f00000000f47c063fc9769742c3b8323f02000000,1,0,0,0,13,1
586451.nif,121,,030000000100004040030000008c4d63bf6952b23fb64acdc0f9de8f3ee21a123fd48fd3bfce88af42c3b8323f010000008c4d63bf6952b23fb64acdc0f9de8f3ee21a123fd48fd3bfce88af42c3b8323f010000008c4d63bf6952b23fb64acdc0f9de8f3ee21a123fd48fd3bfce88af42c3b8323f01000000,1,0,0,0,15,1
586454.nif,121,,030000000100004040030000007dcb3c3edb4f463f8121f7c00000000000000000eac0b83f853ca942c3b8323f010000007dcb3c3edb4f463f8121f7c00000000000000000eac0b83f853ca942c3b8323f010000007dcb3c3edb4f463f8121f7c00000000000000000eac0b83f853ca942c3b8323f01000000,1,0,0,0,15,1
586455.nif,121,,03000000010000404003000000df3342be34805340736884c11136263e7cd9a0bd790ab03e3159b242c3b8323f01000000df3342be34805340736884c11136263e7cd9a0bd790ab03e3159b242c3b8323f01000000df3342be34805340736884c11136263e7cd9a0bd790ab03e3159b242c3b8323f01000000,1,0,0,0,15,1
586456.nif,121,,03000000010000404003000000d6ffedbf46ebe43f1b649dc042e4d2bd7effd13e38ab93bfca327542c3b8323f01000000d6ffedbf46ebe43f1b649dc042e4d2bd7effd13e38ab93bfca327542c3b8323f01000000d6ffedbf46ebe43f1b649dc042e4d2bd7effd13e38ab93bfca327542c3b8323f01000000,1,0,0,0,15,1
506387.nif,85,,030000000100004040020000005a84e2bdfd497cbe94f604c00000000000000000162383bf5bc2a542c2b8b23e02000000f9ba1c3ed4d763be94f604c0fcad003e00000000162383bf924bd741c2b8323f02000000,1,0,0,0,13,1
584910.nif,121,,030000000100004040030000005d8aabbfa9a44040276684c09387f7bead87cd3e44197a403e888442c3b8323f010000005d8aabbfa9a44040276684c09387f7bead87cd3e44197a403e888442c3b8323f010000005d8aabbfa9a44040276684c09387f7bead87cd3e44197a403e888442c3b8323f01000000,1,0,0,0,15,1
380702.nif,85,,0300000001000040400200000012fb083fee5f7bc08465503fa5e9ebbe000000006c9dddbd6891a242c3b8323f01000000e5b33440e882bebff8361f40c9ae70bf86aec33f463eb13f20523e42c3b8323f01000000,1,0,0,0,13,1
465920.nif,85,,030000000100004040020000008f00cebe84f020c0bf4302c10000000000000000db0fc93f6a3e9c42c3b8323f0100000067f2494072f9b73f1a69f9c0ebc87d3e0000000064828a40fca98742c3b8323f01000000,1,0,0,0,15,1
465924.nif,85,,03000000010000404002000000f90719bbe8bc8740e21ecbc060b3993e0000000000000000cfe69342c3b8323f01000000f90719bbe8bc8740e21ecbc060b3993e0000000000000000364d9842c3b8323f01000000,1,0,0,0,15,1
465925.nif,85,,03000000010000404002000000a6d5bc3f62d6c33ff4a609c160b3993e00000000000000003f356f42c3b8323f01000000f94a70be35b5c4bf78970bc127678b3d0000000039ba09c0ba5a4942c3b8323f01000000,1,0,0,0,15,1
466348.nif,85,,03000000010000404002000000132ca6bfad1604bf8a939dc0d14bb63d00000000588ae4bf81441642c3b8323f010000004d15c4bf3c17eebec9939bc08a6c243d00000000588ae4bf3f57e141c3b8323f01000000,1,0,0,0,15,1
395854.nif,85,,030000000100004040020000000d1a10400916124177fef6c2000000000000000000000000d9760744c3b8323f020000000d1a10400916124177fef6c2000000000000000000000000b2edf443c3b8323f02000000,1,0,0,0,57,1
395864.nif,85,,030000000100004040020000000d1a10400916124177fef6c2000000000000000000000000d9760744c3b8323f020000000d1a10400916124177fef6c2000000000000000000000000b2edf443c3b8323f02000000,1,0,0,0,59,1
426763.nif,43,parametric,000001000000010000803f433951beb6ba8cbedda482c10000000000000000000000004bf99d42c2b8323f,1,0,0,0,17,1
427179.nif,43,parametric,000001000000010000803fdbf9d23f3f6fa23f363b2ebf847782bf00000000f47c06405a354f42c2b8323f,1,0,0,0,16,1
427182.nif,43,parametric,000001000000010000803f833215bf008cc3bff7ac93be00000000db0fc93fdb0fc93fb38cf241c2b8323f,1,0,0,0,16,1
427183.nif,43,parametric,000001000000010000803fdb1677c0ac56723fd7c0f140cce9ac3fdd35fa3edb0fc93fc18a5f42c2b8323f,1,0,0,0,16,1
427184.nif,43,parametric,000001000000010000803f42d0a93ee1626f4008371e3ddd4b213f789583bfdb0fc93f1a805342c2b8323f,1,0,0,0,16,1
427189.nif,43,parametric,000001000000010000803f433951beb6ba8cbedda482c10000000000000000db0f493f4bf99d42c2b8323f,1,0,0,0,17,1
427190.nif,43,parametric,000001000000010000803f105a8f3e9bc9234096e773c0000000007cd920be368da73f2a692842c2b8323f,1,0,0,0,16,1
427191.nif,43,parametric,000001000000010000803fbbed8e3f96b20240dcf429c0c2b8b23eb425af3edb0f49bf76e06b42c2b8323f,1,0,0,0,16,1
525763.nif,85,,030000000100004040020000001db88441b54f984021e5e0c07d6c393fd51aa73f84fb24409a510144c3b8323f010000001db88441b54f984021e5e0c07d6c393fd51aa73f84fb24409a510144c3b8323f01000000,1,0,0,0,12,1
525749.nif,85,,030000000100004040020000009851f2c0bff1b5403e68b3c10000000089c3e43b850a1b3f50ad7b43c3b8323f010000009851f2c0bff1b5403e68b3c10000000089c3e43b850a1b3f50ad7b43c3b8323f01000000,1,0,0,0,12,1
525766.nif,85,,0300000001000040400200000051889040cde4d7bfafeb59c01d8d513f000000000000000033b3e142c3b8323f0100000051889040cde4d7bfafeb59c01d8d513f000000000000000033b3e142c3b8323f01000000,1,0,0,0,14,1
525775.nif,85,,03000000010000404002000000cab294c18dd19ac0c7ba7341bfe941bfcd0719c073240440082c5343c3b8323f01000000cab294c18dd19ac0c7ba7341bfe941bfcd0719c073240440082c5343c3b8323f01000000,1,0,0,0,12,1
525873.nif,85,,0300000001000040400200000017ab01c1a48838c05de1f4c0bf74953fcb56943e00000000eebcdb42c3b8323f0100000017ab01c1a48838c05de1f4c0bf74953fcb56943e00000000eebcdb42c3b8323f01000000,1,0,0,0,12,1
525877.nif,85,,03000000010000404002000000be41a14183c3733fc73aa7c182ce423f777717bfe5d35b3fbc146343c3b8323f01000000be41a14183c3733fc73aa7c182ce423f777717bfe5d35b3fbc146343c3b8323f01000000,1,0,0,0,12,1
592517.nif,85,,030000000100004040020000009a99a9c0666648423333d3c000000000000000000cd41c3f00000000c3b8323f010000009a99a9c0666648423333d3c000000000000000000cd41c3f00000000c3b8323f01000000,1,0,0,0,15,0
524127.nif,85,,03000000010000404002000000d89eeac000000000061257c1f40f1f3f7cd9a03e00000000ba59dc43c3b8323f01000000d89eeac000000000061257c1f40f1f3f7cd9a03e00000000ba59dc43c3b8323f01000000,1,0,0,0,12,1
524062.nif,85,,03000000010000404002000000f5f34a4076c39440840d8dc1172bc83d6c9d5dbd000000006d071e43c3b8323f01000000a7793740322089401b0d49c1172bc83d6c9d5dbd00000000020b0d43c3b8323f01000000,1,0,0,0,12,1
524134.nif,85,,0300000001000040400200000050df5c4097280e41164d83407a289c3fcd7cc53e00000000c5601543c3b8323f0100000050df5c4097280e41164d83407a289c3fcd7cc53e00000000c5601543c3b8323f01000000,1,0,0,0,12,1
525719.nif,85,,03000000010000404002000000ec86fec0f0165541014d2240d371673f475c833f80926abf5c4f3843c3b8323f01000000ec86fec0f0165541014d2240d371673f475c833f80926abf5c4f3843c3b8323f01000000,1,0,0,0,12,1
525743.nif,85,,03000000010000404002000000e6942cbf5704b440b2461bc1438d123f1505973e00000000d3ad5a43c3b8323f01000000e6942cbf5704b440b2461bc1438d123f1505973e00000000d3ad5a43c3b8323f01000000,1,0,0,0,12,1
525727.nif,85,,03000000010000404002000000c60a0fc1675515c1a27d7c3f916146bf438d92be172bc8bd37a92043c3b8323f01000000c60a0fc1675515c1a27d7c3f916146bf438d92be172bc8bd37a92043c3b8323f01000000,1,0,0,0,13,1
525723.nif,85,,03000000010000404002000000d5e738c2c8c10b418104d8c165ff7b3eebc8fd3dffd33140e3b5e4439cce183f01000000d5e738c2c8c10b418104d8c165ff7b3eebc8fd3dffd33140e3b5e4439cce183f01000000,1,0,0,0,12,1
525707.nif,85,,030000000100004040020000006b4881c0db8a3bc14f58bebfa9c752408628873f82088fc00ad74e43c3b8323f010000006b4881c0db8a3bc14f58bebfa9c752408628873f82088fc00ad74e43c3b8323f01000000,1,0,0,0,12,1
525711.nif,85,,0300000001000040400200000070082d40c2127740516b64c14e5125bfee71bd3d0176404054e34e43c3b8323f0100000070082d40c2127740516b64c14e5125bfee71bd3d0176404054e34e43c3b8323f01000000,1,0,0,0,12,1
525715.nif,85,,030000000100004040020000008143bdc0f59c94c050c212c00000000042e4523f04a3223fac1ce642c3b8323f010000008143bdc0f59c94c050c212c00000000042e4523f04a3223fac1ce642c3b8323f01000000,1,0,0,0,12,1
508968.nif,85,,030000000100004040020000008f3696bf035c883e1ee1acc0c8add43ee004eb3e47d974be23dbd842c2b8323f010000008f3696bf035c883e1ee1acc0c8add43ee004eb3e47d974be23dbd842c2b8323f01000000,1,0,0,0,12,1
508963.nif,85,,030000000100004040020000007fbce5c00edbd94002bc27c10772133f000000000000000025a6b943c2b8323f010000007fbce5c00edbd94002bc27c10772133f000000000000000025a6b943c2b8323f01000000,1,0,0,0,12,1
508973.nif,85,,0300000001000040400200000041bce840b81e5e41bda90ec1c8add43ee004eb3e47d974be6a2c9743c2b8323f0100000041bce840b81e5e41bda90ec1c8add43ee004eb3e47d974be6a2c9743c2b8323f01000000,1,0,0,0,12,1
576171.nif,85,,0300000001000040400200000036c80c404b3c8cc08340a6c100000000000000005346c73e71bdc842c3b8323f0100000036c80c404b3c8cc0e79da3c1fdad003fa09d893ef40f1fbf71bdc142c3b8323f01000000,1,0,0,0,15,1
576352.nif,85,,03000000010000404002000000309dbe3e25759cc0b30ccac10000000000000000000000007bd41843c3b8323f01000000ed9cbe3e1c7c0d404b48bbc1cf03073f0e3ac1bec17a333fa69bf942c3b8323f01000000,1,0,0,0,15,1
176573.nif,85,,03000000010000404002000000cd23b140452ac4bff35916c00a102fbb3db3bdbf3481d23f9ad90e43c3b8323f01000000cd23b140452ac4bf873426bf0a102fbb3db3bdbf4ae23a3fcd4cc442c3b8323f01000000,1,0,0,0,12,1
175059.nif,85,,03000000010000404002000000d74d713f0d545abfa321b33d00000000000000000000000069af7442c3b8323f01000000d74d713f0d545abfa321b33db5e2a5bd173c8f3f1c7b4c3fd0154b42c3b8323f01000000,1,0,0,0,12,1
174146.nif,85,,03000000010000404002000000500126c0e3c700406f9b913edb0fc93f0000000000000000c2a68e42c3b8323f01000000500126c0e3c700406f9b913ee4cb16402b20553f0cbef5bfb8805442c3b8323f01000000,1,0,0,0,16,1
174156.nif,85,,030000000100004040020000007ffbdabf62f396bdf8aa95bf0000000000000000db0fc93f66e6de41c3b8323f01000000217922bde71de33f8011ac3e6db3043f3bef30be84f4f3be0080c441c3b8323f01000000,1,0,0,0,12,1
175002.nif,85,,0300000001000040400200000087f847beb8e4a03fb29dcbbf1d8dd13f35fa0ebc0000000091fe9741c3b8323f0100000087f847beb8e4a03fb29dcbbf6a80eb3fe728ab3f586a9dbf2b98f541c3b8323f01000000,1,0,0,0,17,1
532597.nif,85,,030000000100004040020000008c11593ece192941a1e78dc1b74be03e00000000a2c33a3fee5c5943c3b8323f010000008c11593ece192941a1e78dc1b74be03e00000000a2c33a3fee5c5943c3b8323f01000000,1,0,0,0,12,1
532600.nif,85,,030000000100004040020000006e0b07c1c650aa3f52a78ac1e3adaa3e000000002a8d3c3f04f6f4430f8de63e020000006e0b07c1c650aa3f52a78ac1e3adaa3e000000002a8d3c3f04f6f4430f8de63e02000000,1,0,0,0,12,1
170721.nif,85,,03000000010000404002000000d460fec04fd815c1a36902c1dd357abf0000000000000000293c6e43c3b8323f01000000ddb51bc1bfb71c414c4fa540556c2b403718263f938e39bfbeff2643c3b8323f01000000,1,0,0,0,12,1
170725.nif,85,,0300000001000040400200000000000000000000000000000000000000000000000000000033339a42c3b8323f0100000000000000000000000000000000000000000000000b4184be66669942c3b8323f01000000,1,0,0,0,12,1
417991.nif,85,,03000000010000404002000000be3083411147e541d7d208c2438d123e438d123ee5e902bfdde4a143c2b8323f03000000be3083411147e541d7d208c2438d123e438d123ee5e902bfdde4a143c2b8323f03000000,1,0,0,0,16,1
169850.nif,85,,03000000010000404002000000e695e3bec53db5c00e6a13bf0b41843eb76107bfd9e9173f54430343c3b8323f010000002f6998bf0877023dddb5b2c0b8f49f3f65ff7bbeffd331bfe9061143c3b8323f01000000,1,0,0,0,12,1
171503.nif,85,,030000000100004040020000009432d13ed028fdbe158e203e000000000000000000000000006f8642c2b8323f020000009432d13ed028fdbe158e203e000000000000000021efda3e9a088342c2b8323f02000000,1,0,0,0,15,1
175793.nif,85,,03000000010000404002000000c5552fc0535960bf59fb173f0000000000000000db0fc9bf36edb942c2b8323f02000000c5552fc0535960bf59fb173f0772133f6b9d5d3defad95bfcf86ab42c2b8323f02000000,1,0,0,0,16,1
510849.nif,85,,03000000010000404002000000d8817dc153450142158c27c1aa619c3f869db33e000000004a1ca243c2b8323f02000000d8817dc153450142158c27c1aa619c3f869db33e000000004a1ca243c2b8323f02000000,1,0,0,0,13,1
171498.nif,85,,0300000001000040400200000063b60cbf009fa93c9e6275be0000000000000000000000005d5c5a42c3b8323f01000000d387e2bf9814bf3e03707dbbf9de8f3e9ff4c93ea13022bffbba1842c3b8323f01000000,1,0,0,0,12,1
172201.nif,85,,03000000010000404002000000f8c690be965b7a3e98a3fb3f0000000000000000db0fc93fbba73c42c3b8323f010000008b2a8d3c965b7a3eff043140fc7ffa3e5c831ebea44c4e3f220e0d42c3b8323f01000000,1,0,0,0,12,1
171193.nif,85,,0300000001000040400200000082ad26400b5df1be41b78640fda64f40f366dfbe00000000848d5042c3b8323f01000000d26f31c0e0d635c050aa3f40fda64f400efa4dbff36d10c0848d1842c3b8323f01000000,1,0,0,0,12,1
506995.nif,85,,0300000001000040400200000042ecc43f080505be22a7ffbed740583eb8f49f3e54d95fbf55b0d141c2b8323f0100000042ecc43f080505be22a7ffbed740583eb8f49f3e54d95fbf55b0d141c2b8323f01000000,1,0,0,0,13,1
327975.nif,85,,03000000010000404002000000560b1cbf3449fcbe5f0730c0000000000000000000000000cf779a41c3b8323f01000000b16a4cbfd482df3fabe7e8bf743bbf3ea6ff123f238273bf0000d841c3b8323f01000000,1,0,0,0,12,1
508978.nif,85,,0300000001000040400200000086c95fc12098f7bf19046cc1ea35653f000000000000000087763d43c2b8323f0100000086c95fc12098f7bf19046cc1ea35653f000000000000000087763d43c2b8323f01000000,1,0,0,0,12,1
508984.nif,85,,0300000001000040400200000001f68ec0f5db4141e943b3bfb0563ebf7a3061bef4f9773fc14a9e43c2b8323f0100000001f68ec0f5db4141e943b3bfb0563ebf7a3061bef4f9773fc14a9e43c2b8323f01000000,1,0,0,0,12,1
328012.nif,85,,03000000010000404002000000401325c1848d0341011512bf0000000025becb3edb0f49bfbcf42843c3b8323f01000000401325c1848d034106122241c5dee33e49ef1b3fce2585bfbcf40743c3b8323f01000000,1,0,0,0,12,1
176580.nif,85,,03000000010000404002000000bc79aabf3e3e293f676216bf0000000000000000db0fc93fa708b342c3b8323f01000000b84064c0a472473f676216bf0000000000000000f3665f3f7ecc7f42c3b8323f01000000,1,0,0,0,12,1
509047.nif,85,,03000000010000404002000000da1b7ec18fc71a41426044c1b425af3e1e206a3ec8add4be988e4843c2b8323f01000000da1b7ec18fc71a41426044c1b425af3e1e206a3ec8add4be988e4843c2b8323f01000000,1,0,0,0,13,1
509042.nif,85,,030000000100004040020000006f2fad3faab798c0bb2778c10772133f0000000000000000a67b9743c2b8323f010000006f2fad3faab798c0bb2778c10772133f0000000000000000a67b9743c2b8323f01000000,1,0,0,0,12,1
