TYPE_NAME,FIELD_NAME,COL,HIST,MOD
bhkBlendController,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
bhkBlendController,Keys,PRESENCE,ABSENT,present
bhkBlendController,Unknown Int,PRESENCE,present,ABSENT
bhkBoxShape,Dimensions,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkBoxShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkBoxShape,Minimum Size,PRESENCE,present,ABSENT
bhkBoxShape,Radius,INHERITED_FROM,bhkSphereRepShape,bhkConvexShape
bhkBoxShape,Unknown 8 Bytes,PRESENCE,present,ABSENT
bhkBoxShape,Unused 01,PRESENCE,ABSENT,present
bhkBoxShape,Unused Float,PRESENCE,ABSENT,present
bhkBreakableConstraint,Constraint Data,PRESENCE,ABSENT,present
bhkBreakableConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkBreakableConstraint,Entities,PRESENCE,present,ABSENT
bhkBreakableConstraint,Num Entities,PRESENCE,present,ABSENT
bhkBreakableConstraint,Priority,PRESENCE,present,ABSENT
bhkBreakableConstraint,Remove When Broken,PRESENCE,ABSENT,present
bhkBreakableConstraint,Remove if Broken,PRESENCE,present,ABSENT
bhkBreakableConstraint,Sub Constraint,PRESENCE,present,ABSENT
bhkBvTreeShape,Shape,PRESENCE,ABSENT,present
bhkCapsuleShape,First Point,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkCapsuleShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkCapsuleShape,Radius,INHERITED_FROM,bhkSphereRepShape,bhkConvexShape
bhkCapsuleShape,Second Point,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkCapsuleShape,Unknown 8 Bytes,PRESENCE,present,ABSENT
bhkCapsuleShape,Unused 01,PRESENCE,ABSENT,present
bhkCollisionObject,Body,LINK_REF_ROLE,Ref->NiObject,Ref->bhkWorldObject
bhkCollisionObject,Flags,FIELD_TYPE,Flags,bhkCOFlags
bhkCollisionObject,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
bhkCompressedMeshShape,Radius Copy,PRESENCE,ABSENT,present
bhkCompressedMeshShape,Scale,FIELD_TYPE,float,Vector4
bhkCompressedMeshShape,Scale,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkCompressedMeshShape,Scale Copy,PRESENCE,ABSENT,present
bhkCompressedMeshShape,Unknown 4 Bytes,PRESENCE,present,ABSENT
bhkCompressedMeshShape,Unknown Float 3,PRESENCE,present,ABSENT
bhkCompressedMeshShape,Unknown Float 4,PRESENCE,present,ABSENT
bhkCompressedMeshShape,Unknown Float 5,PRESENCE,present,ABSENT
bhkCompressedMeshShape,Unknown Floats 1,PRESENCE,present,ABSENT
bhkCompressedMeshShape,Unknown Int 1,PRESENCE,present,ABSENT
bhkCompressedMeshShape,User Data,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,AABB,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Big Tris,FIELD_TYPE,bhkCMSDBigTris,bhkCMSBigTri
bhkCompressedMeshShapeData,Big Tris,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkCompressedMeshShapeData,Big Verts,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
bhkCompressedMeshShapeData,Bounds Max,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Bounds Min,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Chunk Materials,FIELD_TYPE,bhkCMSDMaterial,bhkMeshMaterial
bhkCompressedMeshShapeData,Chunk Materials,FIELD_WIDTH_IF_FIXED,8,var(unknown-type)
bhkCompressedMeshShapeData,Chunk Transforms,FIELD_TYPE,bhkCMSDTransform,bhkQsTransform
bhkCompressedMeshShapeData,Chunk Transforms,FIELD_WIDTH_IF_FIXED,32,var(unknown-type)
bhkCompressedMeshShapeData,Chunks,FIELD_TYPE,bhkCMSDChunk,bhkCMSChunk
bhkCompressedMeshShapeData,Chunks,FIELD_WIDTH_IF_FIXED,var(bhkCMSDChunk array),var(unknown-type)
bhkCompressedMeshShapeData,Material Type,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Materials 16,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Materials 32,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Materials 8,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Num Convex Piece A,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Num Materials 16,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Num Materials 32,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Num Materials 8,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Num Named Materials,PRESENCE,ABSENT,present
bhkCompressedMeshShapeData,Unknown Byte 1,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Byte 2,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Int 12,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Int 3,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Int 4,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Int 5,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Unknown Int 6,PRESENCE,present,ABSENT
bhkCompressedMeshShapeData,Welding Type,PRESENCE,ABSENT,present
bhkConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkConstraint,Entities,PRESENCE,present,ABSENT
bhkConstraint,Num Entities,PRESENCE,present,ABSENT
bhkConstraint,Priority,PRESENCE,present,ABSENT
bhkConvexListShape,Child Shape Property,PRESENCE,ABSENT,present
bhkConvexListShape,Closest Point Min Distance,PRESENCE,ABSENT,present
bhkConvexListShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkConvexListShape,Radius,PRESENCE,ABSENT,present
bhkConvexListShape,Sub Shapes,LINK_REF_ROLE,Ref->bhkConvexShape,Ref->bhkConvexShapeBase
bhkConvexListShape,Unknown Byte 1,PRESENCE,present,ABSENT
bhkConvexListShape,Unknown Floats,PRESENCE,present,ABSENT
bhkConvexListShape,Unknown Int 1,PRESENCE,ABSENT,present
bhkConvexListShape,Use Cached AABB,PRESENCE,ABSENT,present
bhkConvexShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkConvexShape,Radius,INHERITED_FROM,bhkSphereRepShape,SELF
bhkConvexSweepShape,Material,PRESENCE,ABSENT,present
bhkConvexSweepShape,Radius,PRESENCE,ABSENT,present
bhkConvexSweepShape,Shape,PRESENCE,ABSENT,present
bhkConvexSweepShape,Unknown,PRESENCE,ABSENT,present
bhkConvexTransformShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkConvexTransformShape,Material,INHERITED_FROM,bhkTransformShape,SELF
bhkConvexTransformShape,Radius,PRESENCE,ABSENT,present
bhkConvexTransformShape,Shape,LINK_REF_ROLE,Ref->bhkShape,Ref->bhkConvexShape
bhkConvexTransformShape,Shape,INHERITED_FROM,bhkTransformShape,SELF
bhkConvexTransformShape,Transform,FIELD_WIDTH_IF_FIXED,64,var(unknown-type)
bhkConvexTransformShape,Transform,INHERITED_FROM,bhkTransformShape,SELF
bhkConvexTransformShape,Unknown 8 Bytes,PRESENCE,present,ABSENT
bhkConvexTransformShape,Unknown Float 1,PRESENCE,present,ABSENT
bhkConvexTransformShape,Unused 01,PRESENCE,ABSENT,present
bhkConvexVerticesShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkConvexVerticesShape,Normals,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
bhkConvexVerticesShape,Normals Property,PRESENCE,ABSENT,present
bhkConvexVerticesShape,Radius,INHERITED_FROM,bhkSphereRepShape,bhkConvexShape
bhkConvexVerticesShape,Unknown 6 Floats,PRESENCE,present,ABSENT
bhkConvexVerticesShape,Vertices,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
bhkConvexVerticesShape,Vertices Property,PRESENCE,ABSENT,present
bhkCylinderShape,Cylinder Radius,PRESENCE,ABSENT,present
bhkCylinderShape,Material,PRESENCE,ABSENT,present
bhkCylinderShape,Radius,PRESENCE,ABSENT,present
bhkCylinderShape,Unused 01,PRESENCE,ABSENT,present
bhkCylinderShape,Unused 02,PRESENCE,ABSENT,present
bhkCylinderShape,Vertex A,PRESENCE,ABSENT,present
bhkCylinderShape,Vertex B,PRESENCE,ABSENT,present
bhkEntity,Entity Info,PRESENCE,ABSENT,present
bhkEntity,Havok Col Filter,PRESENCE,present,ABSENT
bhkEntity,Havok Filter,PRESENCE,ABSENT,present
bhkEntity,Unknown Int,PRESENCE,ABSENT,present
bhkEntity,World Object Info,PRESENCE,ABSENT,present
bhkHeightFieldShape,Material,PRESENCE,ABSENT,present
bhkHingeConstraint,Constraint,PRESENCE,ABSENT,present
bhkHingeConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkHingeConstraint,Entities,PRESENCE,present,ABSENT
bhkHingeConstraint,Hinge,PRESENCE,present,ABSENT
bhkHingeConstraint,Num Entities,PRESENCE,present,ABSENT
bhkHingeConstraint,Priority,PRESENCE,present,ABSENT
bhkLimitedHingeConstraint,Constraint,PRESENCE,ABSENT,present
bhkLimitedHingeConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkLimitedHingeConstraint,Entities,PRESENCE,present,ABSENT
bhkLimitedHingeConstraint,Limited Hinge,PRESENCE,present,ABSENT
bhkLimitedHingeConstraint,Num Entities,PRESENCE,present,ABSENT
bhkLimitedHingeConstraint,Priority,PRESENCE,present,ABSENT
bhkLiquidAction,Initial Stick Force,PRESENCE,ABSENT,present
bhkLiquidAction,Neighbor Distance,PRESENCE,ABSENT,present
bhkLiquidAction,Neighbor Strength,PRESENCE,ABSENT,present
bhkLiquidAction,Stick Strength,PRESENCE,ABSENT,present
bhkLiquidAction,Unknown Float 1,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Float 2,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Float 3,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Float 4,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Int 1,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Int 2,PRESENCE,present,ABSENT
bhkLiquidAction,Unknown Int 3,PRESENCE,present,ABSENT
bhkLiquidAction,Unused 01,PRESENCE,ABSENT,present
bhkListShape,Child Filter Property,PRESENCE,ABSENT,present
bhkListShape,Child Shape Property,PRESENCE,ABSENT,present
bhkListShape,Filters,PRESENCE,ABSENT,present
bhkListShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkListShape,Num Filters,PRESENCE,ABSENT,present
bhkListShape,Num Unknown Ints,PRESENCE,present,ABSENT
bhkListShape,Unknown Floats,PRESENCE,present,ABSENT
bhkListShape,Unknown Ints,PRESENCE,present,ABSENT
bhkMalleableConstraint,Constraint,PRESENCE,ABSENT,present
bhkMalleableConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkMalleableConstraint,Damping,PRESENCE,present,ABSENT
bhkMalleableConstraint,Entities,PRESENCE,present,ABSENT
bhkMalleableConstraint,Num Entities,PRESENCE,present,ABSENT
bhkMalleableConstraint,Priority,PRESENCE,present,ABSENT
bhkMalleableConstraint,Strength,PRESENCE,present,ABSENT
bhkMalleableConstraint,Sub Constraint,PRESENCE,present,ABSENT
bhkMalleableConstraint,Tau,PRESENCE,present,ABSENT
bhkMeshShape,Num Shape Properties,PRESENCE,ABSENT,present
bhkMeshShape,Num Unknown Floats,PRESENCE,present,ABSENT
bhkMeshShape,Radius,PRESENCE,ABSENT,present
bhkMeshShape,Scale,PRESENCE,ABSENT,present
bhkMeshShape,Shape Properties,PRESENCE,ABSENT,present
bhkMeshShape,Unknown 01,PRESENCE,ABSENT,present
bhkMeshShape,Unknown 02,PRESENCE,ABSENT,present
bhkMeshShape,Unknown 03,PRESENCE,ABSENT,present
bhkMeshShape,Unknown 1,PRESENCE,present,ABSENT
bhkMeshShape,Unknown 2,PRESENCE,present,ABSENT
bhkMeshShape,Unknown Floats,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Build Type,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,MOPP Code,PRESENCE,ABSENT,present
bhkMoppBvTreeShape,MOPP Data,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,MOPP Data Size,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Old MOPP Data,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Origin,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Shape,INHERITED_FROM,SELF,bhkBvTreeShape
bhkMoppBvTreeShape,Unknown 8 Bytes,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Unknown Float,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Unknown Int,PRESENCE,present,ABSENT
bhkMoppBvTreeShape,Unused 01,PRESENCE,ABSENT,present
bhkMultiSphereShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkMultiSphereShape,Radius,PRESENCE,present,ABSENT
bhkMultiSphereShape,Shape Property,PRESENCE,ABSENT,present
bhkMultiSphereShape,Spheres,FIELD_TYPE,SphereBV,NiBound
bhkMultiSphereShape,Spheres,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
bhkMultiSphereShape,Unknown Float 1,PRESENCE,present,ABSENT
bhkMultiSphereShape,Unknown Float 2,PRESENCE,present,ABSENT
bhkNPCollisionObject,Body ID,PRESENCE,ABSENT,present
bhkNPCollisionObject,Data,PRESENCE,ABSENT,present
bhkNPCollisionObject,Flags,PRESENCE,ABSENT,present
bhkNPCollisionObject,Target,PRESENCE,ABSENT,present
bhkNiCollisionObject,Body,LINK_REF_ROLE,Ref->NiObject,Ref->bhkWorldObject
bhkNiCollisionObject,Flags,FIELD_TYPE,Flags,bhkCOFlags
bhkNiCollisionObject,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
bhkNiTriStripsShape,Data Layers,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Filters,PRESENCE,ABSENT,present
bhkNiTriStripsShape,Grow By,PRESENCE,ABSENT,present
bhkNiTriStripsShape,Material,FIELD_WIDTH_IF_FIXED,4,var(unknown-type)
bhkNiTriStripsShape,Num Data Layers,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Num Filters,PRESENCE,ABSENT,present
bhkNiTriStripsShape,Radius,PRESENCE,ABSENT,present
bhkNiTriStripsShape,Scale,FIELD_TYPE,Vector3,Vector4
bhkNiTriStripsShape,Scale,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkNiTriStripsShape,Unknown Float 1,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Unknown Int 1,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Unknown Int 2,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Unknown Int 3,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Unknown Ints 1,PRESENCE,present,ABSENT
bhkNiTriStripsShape,Unused 01,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Damping,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Entity,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Forward LS,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Hinge Axis LS,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Strength,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Unknown Ints 1,PRESENCE,present,ABSENT
bhkOrientHingedBodyAction,Unused 01,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Unused 02,PRESENCE,ABSENT,present
bhkOrientHingedBodyAction,Unused 03,PRESENCE,ABSENT,present
bhkPCollisionObject,Body,LINK_REF_ROLE,Ref->NiObject,Ref->bhkWorldObject
bhkPCollisionObject,Flags,FIELD_TYPE,Flags,bhkCOFlags
bhkPCollisionObject,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
bhkPackedNiTriStripsShape,Radius,PRESENCE,ABSENT,present
bhkPackedNiTriStripsShape,Radius Copy,PRESENCE,ABSENT,present
bhkPackedNiTriStripsShape,Scale,FIELD_TYPE,Vector3,Vector4
bhkPackedNiTriStripsShape,Scale,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkPackedNiTriStripsShape,Scale Copy,PRESENCE,ABSENT,present
bhkPackedNiTriStripsShape,Scale Copy?,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Sub Shapes,FIELD_TYPE,OblivionSubShape,hkSubPartData
bhkPackedNiTriStripsShape,Sub Shapes,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
bhkPackedNiTriStripsShape,Unknown Float 1,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Float 2,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Float 3,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Float 4,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Int 1,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Int 2,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unknown Int 3,PRESENCE,present,ABSENT
bhkPackedNiTriStripsShape,Unused 01,PRESENCE,ABSENT,present
bhkPackedNiTriStripsShape,Unused 02,PRESENCE,ABSENT,present
bhkPackedNiTriStripsShape,User Data,PRESENCE,ABSENT,present
bhkPhantom,Havok Col Filter,PRESENCE,present,ABSENT
bhkPhantom,Havok Filter,PRESENCE,ABSENT,present
bhkPhantom,Unknown Int,PRESENCE,ABSENT,present
bhkPhantom,World Object Info,PRESENCE,ABSENT,present
bhkPhysicsSystem,Binary Data,PRESENCE,ABSENT,present
bhkPlaneShape,AABB Center,PRESENCE,ABSENT,present
bhkPlaneShape,AABB Half Extents,PRESENCE,ABSENT,present
bhkPlaneShape,Material,PRESENCE,ABSENT,present
bhkPlaneShape,Plane Constant,PRESENCE,ABSENT,present
bhkPlaneShape,Plane Normal,PRESENCE,ABSENT,present
bhkPlaneShape,Unused 01,PRESENCE,ABSENT,present
bhkPoseArray,Bones,PRESENCE,ABSENT,present
bhkPoseArray,Num Bones,PRESENCE,ABSENT,present
bhkPoseArray,Num Poses,PRESENCE,ABSENT,present
bhkPoseArray,Poses,PRESENCE,ABSENT,present
bhkPrismaticConstraint,Constraint,PRESENCE,ABSENT,present
bhkPrismaticConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkPrismaticConstraint,Entities,PRESENCE,present,ABSENT
bhkPrismaticConstraint,Num Entities,PRESENCE,present,ABSENT
bhkPrismaticConstraint,Priority,PRESENCE,present,ABSENT
bhkPrismaticConstraint,Prismatic,PRESENCE,present,ABSENT
bhkRagdollConstraint,Constraint,PRESENCE,ABSENT,present
bhkRagdollConstraint,Constraint Info,PRESENCE,ABSENT,present
bhkRagdollConstraint,Entities,PRESENCE,present,ABSENT
bhkRagdollConstraint,Num Entities,PRESENCE,present,ABSENT
bhkRagdollConstraint,Priority,PRESENCE,present,ABSENT
bhkRagdollConstraint,Ragdoll,PRESENCE,present,ABSENT
bhkRagdollSystem,Binary Data,PRESENCE,ABSENT,present
bhkRagdollTemplate,Extra Data,PRESENCE,ABSENT,present
bhkRagdollTemplate,Name,INHERITED_FROM,SELF,NiExtraData
bhkRagdollTemplate,Next Extra Data,PRESENCE,ABSENT,present
bhkRagdollTemplate,Num Bones,FIELD_TYPE,int,uint
bhkRagdollTemplate,Num Bytes,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Constraint,FIELD_TYPE,bhkRDTConstraint,bhkWrappedConstraintData
bhkRagdollTemplateData,Constraint,FIELD_WIDTH_IF_FIXED,var(bhkRDTConstraint contains var),var(unknown-type)
bhkRagdollTemplateData,Constraint,ARRAY_RELATION,,array per Num Constraints
bhkRagdollTemplateData,Flag or Num Constraints?,PRESENCE,present,ABSENT
bhkRagdollTemplateData,Friction,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Friction?,PRESENCE,present,ABSENT
bhkRagdollTemplateData,Mass,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Mass?,PRESENCE,present,ABSENT
bhkRagdollTemplateData,Material,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Name,FIELD_TYPE,string,NiFixedString
bhkRagdollTemplateData,Name,FIELD_WIDTH_IF_FIXED,var(u32+),var(unknown-type)
bhkRagdollTemplateData,Num Constraints,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Radius,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Radius?,PRESENCE,present,ABSENT
bhkRagdollTemplateData,Restitution,PRESENCE,ABSENT,present
bhkRagdollTemplateData,Restitution?,PRESENCE,present,ABSENT
bhkRagdollTemplateData,Unknown Int,PRESENCE,present,ABSENT
bhkRigidBody,Angular Damping,PRESENCE,present,ABSENT
bhkRigidBody,Angular Velocity,PRESENCE,present,ABSENT
bhkRigidBody,Body Flags,FIELD_TYPE,ushort,uint
bhkRigidBody,Body Flags,FIELD_WIDTH_IF_FIXED,2,4
bhkRigidBody,Center,PRESENCE,present,ABSENT
bhkRigidBody,Collision Response?,PRESENCE,present,ABSENT
bhkRigidBody,Deactivator Type,PRESENCE,present,ABSENT
bhkRigidBody,Entity Info,PRESENCE,ABSENT,present
bhkRigidBody,Friction,PRESENCE,present,ABSENT
bhkRigidBody,Havok Col Filter,PRESENCE,present,ABSENT
bhkRigidBody,Havok Col Filter Copy,PRESENCE,present,ABSENT
bhkRigidBody,Havok Filter,PRESENCE,ABSENT,present
bhkRigidBody,Inertia,PRESENCE,present,ABSENT
bhkRigidBody,Linear Damping,PRESENCE,present,ABSENT
bhkRigidBody,Linear Velocity,PRESENCE,present,ABSENT
bhkRigidBody,Mass,PRESENCE,present,ABSENT
bhkRigidBody,Max Angular Velocity,PRESENCE,present,ABSENT
bhkRigidBody,Max Linear Velocity,PRESENCE,present,ABSENT
bhkRigidBody,Motion System,PRESENCE,present,ABSENT
bhkRigidBody,Penetration Depth,PRESENCE,present,ABSENT
bhkRigidBody,Process Contact Callback Delay?,PRESENCE,present,ABSENT
bhkRigidBody,Quality Type,PRESENCE,present,ABSENT
bhkRigidBody,Restitution,PRESENCE,present,ABSENT
bhkRigidBody,RollingFrictionMultiplier?,PRESENCE,present,ABSENT
bhkRigidBody,Rotation,PRESENCE,present,ABSENT
bhkRigidBody,Solver Deactivation,PRESENCE,present,ABSENT
bhkRigidBody,Translation,PRESENCE,present,ABSENT
bhkRigidBody,Unknown 2 Shorts,PRESENCE,present,ABSENT
bhkRigidBody,Unknown 3 Ints,PRESENCE,present,ABSENT
bhkRigidBody,Unknown 6 Shorts,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Byte,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int,PRESENCE,ABSENT,present
bhkRigidBody,Unknown Int 1,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 2,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 6,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 7,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 8,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 81,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 9,PRESENCE,present,ABSENT
bhkRigidBody,Unknown Int 91,PRESENCE,present,ABSENT
