entry_index,name,size_stored,offset,size_plain,compression,sha256_stored,sha256_plain,header_string,version_hex,version_label,header_version_text,text_version_match,field_c,field_d,scan_status
4710,353157.nif,27839,365567425,27839,raw,422311F718AF3BE5CD82C17C1BC4556B6A9F3F3BC1456A057986604ED81754B3,422311F718AF3BE5CD82C17C1BC4556B6A9F3F3BC1456A057986604ED81754B3,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0BBEC255,0x78FE4B89,SCANNED
4711,353158.nif,12311,365595264,12311,raw,2A4414F0FF53BE2EF86480C29942556AD26BFDF4B13FA781B35F2BEEF6F34EC3,2A4414F0FF53BE2EF86480C29942556AD26BFDF4B13FA781B35F2BEEF6F34EC3,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7309EE4B,0xBBC474D5,SCANNED
4712,353159.nif,26079,365607575,26079,raw,03ED6949B265B3D25AACB3C84DBDBF76EACC130AA1F59E9CA6D88D654F0FFA8E,03ED6949B265B3D25AACB3C84DBDBF76EACC130AA1F59E9CA6D88D654F0FFA8E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xC88E0219,0x31037FAE,SCANNED
4713,205694.nif,26354,365633654,26354,raw,9447A11FD6D2E378025C166FC5241074A51C9D8A75737BB1AD0886B67C3F2E3B,9447A11FD6D2E378025C166FC5241074A51C9D8A75737BB1AD0886B67C3F2E3B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x70BA7250,0x7F91E8A1,SCANNED
4714,205695.nif,35006,365660008,35006,raw,3936EB7D8CAA96737E65915DF49D20493BA1B679753AD103E3BCFA00ED42EB25,3936EB7D8CAA96737E65915DF49D20493BA1B679753AD103E3BCFA00ED42EB25,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xE69F4759,0x35249A9E,SCANNED
4715,425454.nif,30758,365695014,30758,raw,78323B9921E25C011D981757661016AF9017FDD71CA75BD118AB31305B0D09F9,78323B9921E25C011D981757661016AF9017FDD71CA75BD118AB31305B0D09F9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4FDAA696,0xE3E03F98,SCANNED
4716,205698.nif,23121,365725772,23121,raw,89A5740620503D98FA53B157C33DBFA2BA6823F39545FA43ED31BDA5B3FC41F0,89A5740620503D98FA53B157C33DBFA2BA6823F39545FA43ED31BDA5B3FC41F0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8A02A51B,0x59B7F327,SCANNED
4717,425453.nif,23101,365748893,23101,raw,79B61F75C390107A38FB6218968D99A8C3A016146189B71EA6E67865BC477739,79B61F75C390107A38FB6218968D99A8C3A016146189B71EA6E67865BC477739,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA19D1597,0x174258C5,SCANNED
4718,205696.nif,30305,365771994,30305,raw,F85FC9BF82561094A32C269B368E2CB7A3FD695D6F013EC2AF18E4FB7C9218DA,F85FC9BF82561094A32C269B368E2CB7A3FD695D6F013EC2AF18E4FB7C9218DA,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xB8C7CC83,0xBC749C59,SCANNED
4719,205701.nif,71207,365802299,71207,raw,D52E1DDA2F0146A252F0E57766EEC4196D26FF56BCD2414F28792A0767E01BC6,D52E1DDA2F0146A252F0E57766EEC4196D26FF56BCD2414F28792A0767E01BC6,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA38211E0,0xD7D7E664,SCANNED
4720,205699.nif,29037,365873506,29037,raw,9AAE592130DB0DF4A060E895812B29C6AFB677F90E65FEE1FA892E8D6D2BA144,9AAE592130DB0DF4A060E895812B29C6AFB677F90E65FEE1FA892E8D6D2BA144,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x44315A91,0x0314C97F,SCANNED
4721,205700.nif,8578,365902543,8578,raw,8E8FC541B7A6FB306046B208A4FF074E163354855405564EE76AC91F855BA30F,8E8FC541B7A6FB306046B208A4FF074E163354855405564EE76AC91F855BA30F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6E2C2EA9,0xD23862A7,SCANNED
4722,205702.nif,18346,365911121,18346,raw,A669BFB67A51C3547270257EE9DA6FA7774F0FBF9A9F2B544AD0017EF3554E5C,A669BFB67A51C3547270257EE9DA6FA7774F0FBF9A9F2B544AD0017EF3554E5C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xB9B89681,0xD5177F10,SCANNED
4723,524938.nif,34791,365929467,34791,raw,EDF67F1D0EA7643181AA6010C0F42058C2A5573B3AC567BCF3B6E9C2638210C4,EDF67F1D0EA7643181AA6010C0F42058C2A5573B3AC567BCF3B6E9C2638210C4,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x162D5964,0x83DB4C74,SCANNED
4724,524944.nif,29963,365964258,29963,raw,C06EE5CCF4102997C7FE1C11A9F05B11D96EDC382BF41CEC342E4BC641241003,C06EE5CCF4102997C7FE1C11A9F05B11D96EDC382BF41CEC342E4BC641241003,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x82CFECAF,0xF713A7DC,SCANNED
4725,524945.nif,106889,365994221,106889,raw,3DE6745823E37428241011AC0597CBD4762C540871F5F0B34BF7798358C49E47,3DE6745823E37428241011AC0597CBD4762C540871F5F0B34BF7798358C49E47,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD6C9A379,0x2BAB2DD6,SCANNED
4726,524943.nif,71815,366101110,71815,raw,10BF0E10A2A2359498E33F3B10EA411D6294D07EE687AB45CB56B89C3AB61DB5,10BF0E10A2A2359498E33F3B10EA411D6294D07EE687AB45CB56B89C3AB61DB5,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA2EDB907,0xF4F314CB,SCANNED
4727,524947.nif,35203,366172925,35203,raw,16F5EDA555DB30214AD8D6163F561B49EB6122F11AF9797B22B22E87AD92D347,16F5EDA555DB30214AD8D6163F561B49EB6122F11AF9797B22B22E87AD92D347,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4DB6D72A,0x7E145630,SCANNED
4728,524941.nif,92984,366208128,92984,raw,5B47BB85013F2224ECF024986F694EAE57BE7D8BA9799F9432AFB04AF896CF8C,5B47BB85013F2224ECF024986F694EAE57BE7D8BA9799F9432AFB04AF896CF8C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1422D80F,0x2ECBC7FD,SCANNED
4729,524942.nif,34935,366301112,34935,raw,E437220F731E16BF862F75B40826E2B78AE1688C224ECE639CE823C945196946,E437220F731E16BF862F75B40826E2B78AE1688C224ECE639CE823C945196946,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDED8B239,0xB1796F88,SCANNED
4730,524940.nif,58179,366336047,58179,raw,7B99AFF28D3AE70033E726589D0A124AC07D9B6F2AF9D56807F32C560F871AAD,7B99AFF28D3AE70033E726589D0A124AC07D9B6F2AF9D56807F32C560F871AAD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x07AB9F4A,0x1FF9A09C,SCANNED
4731,524937.nif,60035,366394226,60035,raw,62EFDAEB98F4A5F99C2A37DB8D686214BC0BC6FAC218D35085EB0FC93F5FBE60,62EFDAEB98F4A5F99C2A37DB8D686214BC0BC6FAC218D35085EB0FC93F5FBE60,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDAF881E9,0x3FFCE316,SCANNED
4732,524946.nif,11586,366454261,11586,raw,97959CFD817A4732DB7B17F8E3395A66867EA4B68CE32506CE709E1A14E3405E,97959CFD817A4732DB7B17F8E3395A66867EA4B68CE32506CE709E1A14E3405E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA2F7CD4A,0x01861A73,SCANNED
4733,298838.nif,27529,366465847,27529,raw,0A4DA27DDEDB83BA6CCE00B0BE35D729570CC3A71B5D2DB21D3745A4572B0E35,0A4DA27DDEDB83BA6CCE00B0BE35D729570CC3A71B5D2DB21D3745A4572B0E35,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xCA806934,0x7E583B50,SCANNED
4734,26355.nif,44196,366493376,44196,raw,A2C645850731080EB7FC69063C46A4FD4AC441C39FDD69F786E76C7FB16E2590,A2C645850731080EB7FC69063C46A4FD4AC441C39FDD69F786E76C7FB16E2590,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x2DD3CC4A,0xAED79291,SCANNED
4735,26273.nif,38296,366537572,38296,raw,5077CC6C0B628937BEEF4BD8B94CAB6783A3F26FE386B87536349C0D939EA697,5077CC6C0B628937BEEF4BD8B94CAB6783A3F26FE386B87536349C0D939EA697,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8E05C355,0xB4DAC532,SCANNED
4736,21680.nif,26299,366575868,26299,raw,A2F9CE887E7F9EFBDF189F2C0B5F05DEEEC654737CB29484926739D6245F9C93,A2F9CE887E7F9EFBDF189F2C0B5F05DEEEC654737CB29484926739D6245F9C93,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x60168A07,0xAC97E305,SCANNED
4737,21684.nif,27728,366602167,27728,raw,34671A06B2D9A9333E934B630B5B68934130487DFE59090C72E75FC46659646F,34671A06B2D9A9333E934B630B5B68934130487DFE59090C72E75FC46659646F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1AD831B5,0x4687FA15,SCANNED
4738,748.nif,27323,366629895,27323,raw,319CC9A62646D04E5E1793CA04ED7E8773D26A856BFD4B8A8402D00BDDA3CEB4,319CC9A62646D04E5E1793CA04ED7E8773D26A856BFD4B8A8402D00BDDA3CEB4,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5AC72FCF,0x5CB28119,SCANNED
4739,22354.nif,17907,366657218,17907,raw,F6B3E2E4FBFC30C5F3841D3405B6668F3CE32A78919D79F36DF3FA89049EF419,F6B3E2E4FBFC30C5F3841D3405B6668F3CE32A78919D79F36DF3FA89049EF419,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x05362542,0x4D2DE830,SCANNED
4740,298834.nif,9000,366675125,9000,raw,22B95F0F6C714D8EF371C8A2D3FEAC2B4BA0146EAC391F376F63CCC885A40ED5,22B95F0F6C714D8EF371C8A2D3FEAC2B4BA0146EAC391F376F63CCC885A40ED5,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x744F62A7,0x59EFB23B,SCANNED
4741,417260.nif,45653,366684125,45653,raw,C01B88BEAA8CD983F73880F35FEECAAB4BB06DA4508C8B796062FE19D983FCBB,C01B88BEAA8CD983F73880F35FEECAAB4BB06DA4508C8B796062FE19D983FCBB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7FBA4E3A,0xDB422983,SCANNED
4742,417287.nif,60993,366729778,60993,raw,30A44E52F5BAC99D297935D9437F53447A5B464078F3C7CE3E656E96D1FFA551,30A44E52F5BAC99D297935D9437F53447A5B464078F3C7CE3E656E96D1FFA551,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xB92A60B1,0x2E70269F,SCANNED
4743,417264.nif,42693,366790771,42693,raw,A0D56B5C8749F8737DF3A5497AEE9622F015CC3304FB5C2614C69A312F868536,A0D56B5C8749F8737DF3A5497AEE9622F015CC3304FB5C2614C69A312F868536,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD3DD54F7,0x964EC4D9,SCANNED
4744,417261.nif,63957,366833464,63957,raw,7C09D3EDDF1471338A82221FC435FE0F3B52B15EB44C27D35EE0EE4F7104DBF0,7C09D3EDDF1471338A82221FC435FE0F3B52B15EB44C27D35EE0EE4F7104DBF0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xAE6F6714,0xC7F78CCC,SCANNED
4745,417262.nif,90265,366897421,90265,raw,2F0ADDA4F2024ABAD497A33511DC82CA46115BDDC53EB757EDD2FDF3BFAE8D7A,2F0ADDA4F2024ABAD497A33511DC82CA46115BDDC53EB757EDD2FDF3BFAE8D7A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA697E1ED,0x043E0F06,SCANNED
4746,417263.nif,31541,366987686,31541,raw,1BA4CAB1CD1C67CDDCBF5F56B52B4BC57D1B2ADA78329CF44B487F2041B5C854,1BA4CAB1CD1C67CDDCBF5F56B52B4BC57D1B2ADA78329CF44B487F2041B5C854,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x06AFFF89,0xFC59AD9C,SCANNED
4747,417288.nif,45225,367019227,45225,raw,A4973C7F9559E7A95FB83171A767ACDEAF9E6027540774F0F3DD4B2E03D313ED,A4973C7F9559E7A95FB83171A767ACDEAF9E6027540774F0F3DD4B2E03D313ED,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5F264058,0xB3214413,SCANNED
4748,417265.nif,58337,367064452,58337,raw,2C569AE294F638B5829C0187501F75AE96E2CF3D2D05B49BE2969E3E6A67C75C,2C569AE294F638B5829C0187501F75AE96E2CF3D2D05B49BE2969E3E6A67C75C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xB876E0FF,0x3F7CE379,SCANNED
4749,417266.nif,46777,367122789,46777,raw,78178418EFFCCA8A1D5089573922D70E4C9CFAD99F4C484230AB29EEF027C54A,78178418EFFCCA8A1D5089573922D70E4C9CFAD99F4C484230AB29EEF027C54A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x00B571C8,0x2A47F512,SCANNED
4750,417272.nif,31813,367169566,31813,raw,10B8915EECAD312BC801292ED4DBEA94EC83719DEB34DDC0BCCC154BEE7B7D32,10B8915EECAD312BC801292ED4DBEA94EC83719DEB34DDC0BCCC154BEE7B7D32,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4DD10175,0xC36A5B92,SCANNED
4751,417267.nif,42693,367201379,42693,raw,A0D56B5C8749F8737DF3A5497AEE9622F015CC3304FB5C2614C69A312F868536,A0D56B5C8749F8737DF3A5497AEE9622F015CC3304FB5C2614C69A312F868536,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD3DD54F7,0x964EC4D9,SCANNED
4752,417268.nif,9969,367244072,9969,raw,748FD6ED4BD139FC817C12E995F5EF7AEBBE734D58A14D6E09FC7817E22C78C4,748FD6ED4BD139FC817C12E995F5EF7AEBBE734D58A14D6E09FC7817E22C78C4,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6E7A7AF6,0x023D49F0,SCANNED
4753,417269.nif,61297,367254041,61297,raw,D2D254F10D9F45C85B1A112A34CE214CB9C5C75FCBC6BFC9E0D515265F03FFDD,D2D254F10D9F45C85B1A112A34CE214CB9C5C75FCBC6BFC9E0D515265F03FFDD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x756C5F19,0xBE04CEF5,SCANNED
4754,400680.nif,25100,367315338,25100,raw,D50000DC23833BD77E5493989C83A07ADAAE30D71582F38477F90E668F96482A,D50000DC23833BD77E5493989C83A07ADAAE30D71582F38477F90E668F96482A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x66395581,0x1CA4FD74,SCANNED
4755,400693.nif,25088,367340438,25088,raw,CC77676764E480BEEA678F3B43C703F11C818D1D529050C85C1B1B8A845C8BF0,CC77676764E480BEEA678F3B43C703F11C818D1D529050C85C1B1B8A845C8BF0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xE58C2741,0xDF9FEF59,SCANNED
4756,400681.nif,21712,367365526,21712,raw,DD8B55FCE0DB111BCAF17F220F848852BCE0D050B55BDF1B8FF728A2E23A9C97,DD8B55FCE0DB111BCAF17F220F848852BCE0D050B55BDF1B8FF728A2E23A9C97,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6BF759C7,0xA5D0F97D,SCANNED
4757,400684.nif,24200,367387238,24200,raw,890B61887254866DEC91DEFEF66E5E50025BDCF7BF9686EBBF874BA9EA277F56,890B61887254866DEC91DEFEF66E5E50025BDCF7BF9686EBBF874BA9EA277F56,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA88680C4,0x896C2131,SCANNED
4758,400682.nif,13208,367411438,13208,raw,8ED908E862DD75E98A098870CE62314741965C90CBF066A4EC432990B8CE74D2,8ED908E862DD75E98A098870CE62314741965C90CBF066A4EC432990B8CE74D2,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x9816BFA1,0x11792DE1,SCANNED
4759,400683.nif,13100,367424646,13100,raw,FFDA1B6194364BCB432C2FC051DAD2B3A74B670C8A9E4C6E86E3DDCE77710677,FFDA1B6194364BCB432C2FC051DAD2B3A74B670C8A9E4C6E86E3DDCE77710677,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xE59FFEEA,0x37F14BCE,SCANNED
4760,400685.nif,51036,367437746,51036,raw,99B05ED3534B964CD923829F8EF92E5802A32BFDF769F749931010F9BC9CEBEB,99B05ED3534B964CD923829F8EF92E5802A32BFDF769F749931010F9BC9CEBEB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6B10B39D,0xA3B9F7FC,SCANNED
4761,400686.nif,42904,367488782,42904,raw,92D0DB78D1963F3E3D69B215763A1E402DA3DF83FB758AD383FBD6B68870EC9D,92D0DB78D1963F3E3D69B215763A1E402DA3DF83FB758AD383FBD6B68870EC9D,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD37B823A,0x307A1157,SCANNED
4762,400687.nif,10924,367531686,10924,raw,6414C5E68449A0FAD2E45C0EAC85A32E74DCC0F99F8EAB6CE29B644128AC7C54,6414C5E68449A0FAD2E45C0EAC85A32E74DCC0F99F8EAB6CE29B644128AC7C54,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x15794D9E,0x7D02A015,SCANNED
4763,400689.nif,36256,367542610,36256,raw,4B2491CD5DA314793F306778A75C8888C1FAFD9452D5A4242ACF9564E832612E,4B2491CD5DA314793F306778A75C8888C1FAFD9452D5A4242ACF9564E832612E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x99A5F42E,0x3B0823E7,SCANNED
4764,400688.nif,4932,367578866,4932,raw,21141F951ECCEDAF1567EC6FB2A7C19A2B9B64DF48C11BB6130F1AED38D36652,21141F951ECCEDAF1567EC6FB2A7C19A2B9B64DF48C11BB6130F1AED38D36652,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x391D0491,0xCB42383F,SCANNED
4765,400690.nif,16968,367583798,16968,raw,25EF738FCEBC27B130C3E9E1A22999433C9FFB0CA876596B5C5CDC2AFEED6A78,25EF738FCEBC27B130C3E9E1A22999433C9FFB0CA876596B5C5CDC2AFEED6A78,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x97A45401,0x0E45DB7F,SCANNED
4766,146565.nif,23478,367600766,23478,raw,0524ED996B14FCC066C0692376D702342DB26AA395AC32CA48F6268BB320BF66,0524ED996B14FCC066C0692376D702342DB26AA395AC32CA48F6268BB320BF66,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xAB1A8D4F,0xADCF42E3,SCANNED
4767,147219.nif,17386,367624244,17386,raw,F362CFB667CA74F330BFA4AB936A1D72C25D8F2861F39637EF4782419D566B8C,F362CFB667CA74F330BFA4AB936A1D72C25D8F2861F39637EF4782419D566B8C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4AC08929,0x0E5F2ED5,SCANNED
4768,147220.nif,17698,367641630,17698,raw,3CFF200365936E8F9D21645E4B72385B3DB99CCD1144EA06E86051AEF39186A0,3CFF200365936E8F9D21645E4B72385B3DB99CCD1144EA06E86051AEF39186A0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5843873F,0x068E2CC2,SCANNED
4769,147221.nif,18734,367659328,18734,raw,30ABFA2B35941A3F5563180187528F6992DC8709E7B752D92660053C71795899,30ABFA2B35941A3F5563180187528F6992DC8709E7B752D92660053C71795899,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8EBED858,0xB51D1A7A,SCANNED
4770,147222.nif,12270,367678062,12270,raw,49E856A027BB7E33D6B37D4F922AF44CEDFC2C74BEACE280AC2D6263F8017FDD,49E856A027BB7E33D6B37D4F922AF44CEDFC2C74BEACE280AC2D6263F8017FDD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x68D84B9E,0xDBAC5E91,SCANNED
4771,147223.nif,15446,367690332,15446,raw,4DE6238705B1A567215EE474C5E71ACF838F81769EF101DFA01D6A6984B6AB9E,4DE6238705B1A567215EE474C5E71ACF838F81769EF101DFA01D6A6984B6AB9E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x86134A89,0x27EB75AA,SCANNED
4772,147224.nif,15086,367705778,15086,raw,B5AC81921E0F8E8AE47BEA899A38E2863AF6BDFB91F8BAD189E5EEA2AE4027CD,B5AC81921E0F8E8AE47BEA899A38E2863AF6BDFB91F8BAD189E5EEA2AE4027CD,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x61203C04,0xC1530C96,SCANNED
4773,470020.nif,13865,367720864,13865,raw,D5151E86807CA499EB12D7E8B60C0D0C62BDFFF99E885654AA6F9289B09E9117,D5151E86807CA499EB12D7E8B60C0D0C62BDFFF99E885654AA6F9289B09E9117,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xEC21DC85,0xE482C49B,SCANNED
4774,147226.nif,14036,367734729,14036,raw,84C7CF63F9015A8A66B20413BB428371B805308676D0F4DC31FB4711D41382AB,84C7CF63F9015A8A66B20413BB428371B805308676D0F4DC31FB4711D41382AB,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xCA3B4F9E,0x953360BE,SCANNED
4775,470308.nif,19221,367748765,19221,raw,305CD34D550F531F42EAC86C81688FBCDF7534A596802D50FF32C2DCA0C41D0E,305CD34D550F531F42EAC86C81688FBCDF7534A596802D50FF32C2DCA0C41D0E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1A90305D,0x8547A053,SCANNED
4776,393077.nif,11119,367767986,11119,raw,088DC7CE3568F5D6134252AC3B9D01FA60C60044C4CE0F70C450CB222FF13CDE,088DC7CE3568F5D6134252AC3B9D01FA60C60044C4CE0F70C450CB222FF13CDE,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x007CD16E,0x11B1DC73,SCANNED
4777,400946.nif,14447,367779105,14447,raw,3F060F8734624C869A677C0236E8B57D56DE03795C7FF03D0A513F771C074496,3F060F8734624C869A677C0236E8B57D56DE03795C7FF03D0A513F771C074496,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x8030ABE6,0x87F78852,SCANNED
4778,416434.nif,12085,367793552,12085,raw,6FFABE0759C01C199FA6E5E1864A661972DC5C1CC0E3E0853EDE5F97BFCA1139,6FFABE0759C01C199FA6E5E1864A661972DC5C1CC0E3E0853EDE5F97BFCA1139,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x199A88EB,0xC9CB5E46,SCANNED
4779,416431.nif,11631,367805637,11631,raw,FF03D5B83B0E08E3A36F21894CB0BC14273EC3B17C9244895D2F70291CED46BA,FF03D5B83B0E08E3A36F21894CB0BC14273EC3B17C9244895D2F70291CED46BA,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x26E15770,0xE0363AE9,SCANNED
4780,416436.nif,12541,367817268,12541,raw,2B0909E7910391B98BFF281718540832CCBA0EAF821045C067C22F0344F62F6B,2B0909E7910391B98BFF281718540832CCBA0EAF821045C067C22F0344F62F6B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4731A6EF,0xD58A9971,SCANNED
4781,416432.nif,12613,367829809,12613,raw,E85871A31963FC53518C28965DCFBA38E5CAB9B3E8AE5D3D1DA56AB27B4FA712,E85871A31963FC53518C28965DCFBA38E5CAB9B3E8AE5D3D1DA56AB27B4FA712,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD6F79E77,0x6E1EB1D8,SCANNED
4782,416433.nif,12897,367842422,12897,raw,C92AC7EA897FDC0EB5F726A141FE132BE11C3472DD4C8569658065011C8A381F,C92AC7EA897FDC0EB5F726A141FE132BE11C3472DD4C8569658065011C8A381F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x58FA11D6,0x89A730D6,SCANNED
4783,416435.nif,13055,367855319,13055,raw,A2A89E34F75F5C80C9153342A5C76BA74628A28ACB99017198301D77B4CC074B,A2A89E34F75F5C80C9153342A5C76BA74628A28ACB99017198301D77B4CC074B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6343FCB8,0xAC6BC178,SCANNED
4784,545805.nif,41618,367868374,41618,raw,381762C94A54F6E99467FCE705F5971650A2E3F99BAFA88CF315F9D27C343A73,381762C94A54F6E99467FCE705F5971650A2E3F99BAFA88CF315F9D27C343A73,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDBB0F44E,0x074B1AEA,SCANNED
