TYPE_NAME,PARENT_TYPE,VERSION_MIN,VERSION_MAX,APPLIES_TO_10_1_0_0,FIELD_INDEX,FIELD_NAME,FIELD_TYPE,FIELD_WIDTH_IF_FIXED,ARRAY_RELATION,COUNT_RELATION,CONDITION,LINK_REF_ROLE,INHERITED_FROM,SOURCE_ORACLE,SOURCE_LOCATION
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,11,Initial Radius,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,False,12,Radius Variation,float,4,,,ver>=10.4.0.1,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,13,Life Span,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,14,Life Span Variation,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,15,Unknown QQSpeed Floats,float,4,array per 2,count=2,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,16,Num Emitter Meshes,uint,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,17,Emitter Meshes,Ptr,4,array per Num Emitter Meshes,count=Num Emitter Meshes,,Ref->NiAVObject,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,18,Initial Velocity Type,VelocityType,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,19,Emission Type,EmitFrom,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshEmitter,NiPSysEmitter,0.0.0.0,255.255.255.255,True,20,Emission Axis,Vector3,var(unknown-type),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,4,Num Meshes,uint,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysMeshUpdateModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,5,Meshes,Ref,4,array per Num Meshes,count=Num Meshes,,Ref->NiAVObject,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifier,NiObject,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifier,NiObject,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifier,NiObject,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifier,NiObject,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,1,Flags,TimeControllerFlags,2,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,False,8,Manager Controlled,bool,1(version-dep;1B for 10.1),,,ver>=10.1.0.104,,NiInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,False,9,Interpolator,Ref,4,,,ver>=10.1.0.104,Ref->NiInterpolator,NiSingleInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,10,Modifier Name,string,var(u32+),,,,,NiPSysModifierCtlr,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierActiveCtlr,NiPSysModifierBoolCtlr,0.0.0.0,255.255.255.255,True,11,Data,Ref,4,,,ver<=10.1.0.103,Ref->NiVisData,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,1,Flags,TimeControllerFlags,2,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,8,Manager Controlled,bool,1(version-dep;1B for 10.1),,,ver>=10.1.0.104,,NiInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,9,Interpolator,Ref,4,,,ver>=10.1.0.104,Ref->NiInterpolator,NiSingleInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierBoolCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,10,Modifier Name,string,var(u32+),,,,,NiPSysModifierCtlr,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,1,Flags,TimeControllerFlags,2,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,False,8,Manager Controlled,bool,1(version-dep;1B for 10.1),,,ver>=10.1.0.104,,NiInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,False,9,Interpolator,Ref,4,,,ver>=10.1.0.104,Ref->NiInterpolator,NiSingleInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierCtlr,NiSingleInterpController,0.0.0.0,255.255.255.255,True,10,Modifier Name,string,var(u32+),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,1,Flags,TimeControllerFlags,2,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,8,Manager Controlled,bool,1(version-dep;1B for 10.1),,,ver>=10.1.0.104,,NiInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,False,9,Interpolator,Ref,4,,,ver>=10.1.0.104,Ref->NiInterpolator,NiSingleInterpController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,10,Modifier Name,string,var(u32+),,,,,NiPSysModifierCtlr,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysModifierFloatCtlr,NiPSysModifierCtlr,0.0.0.0,255.255.255.255,True,11,Data,Ref,4,,,ver<=10.1.0.103,Ref->NiFloatData,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,4,Particles Per Second,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,5,Time,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPartSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,6,Spawner,Ref,4,,,,Ref->NiPSysSpawnModifier,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,0,Bounce,float,4,,,,,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,1,Spawn on Collide,bool,1(version-dep;1B for 10.1),,,,,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,2,Die on Collide,bool,1(version-dep;1B for 10.1),,,,,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,3,Spawn Modifier,Ref,4,,,,Ref->NiPSysSpawnModifier,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,4,Parent,Ptr,4,,,,Ref->NiPSysColliderManager,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,5,Next Collider,Ref,4,,,,Ref->NiPSysCollider,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,6,Collider Object,Ptr,4,,,,Ref->NiAVObject,NiPSysCollider,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,7,Width,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,8,Height,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,9,X Axis,Vector3,var(unknown-type),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPlanarCollider,NiPSysCollider,0.0.0.0,255.255.255.255,True,10,Y Axis,Vector3,var(unknown-type),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPositionModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPositionModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPositionModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysPositionModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,4,Field Object,Ref,4,,,,Ref->NiAVObject,NiPSysFieldModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,5,Magnitude,float,4,,,,,NiPSysFieldModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,6,Attenuation,float,4,,,,,NiPSysFieldModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,7,Use Max Distance,bool,1(version-dep;1B for 10.1),,,,,NiPSysFieldModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,8,Max Distance,float,4,,,,,NiPSysFieldModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRadialFieldModifier,NiPSysFieldModifier,0.0.0.0,255.255.255.255,True,9,Radial Type,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,1,Flags,TimeControllerFlags,2,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysResetOnLoopCtlr,NiTimeController,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,4,Rotation Speed,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,False,5,Rotation Speed Variation,float,4,,,ver>=20.0.0.2,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,UNRESOLVED,6,Unknown Vector,Vector4,var(unknown-type),,,UNRESOLVED_VERCOND[unknown token #BS_F76#]: #BS_F76#,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,UNRESOLVED,7,Unknown Byte,byte,1,,,UNRESOLVED_VERCOND[unknown token #BS_F76#]: #BS_F76#,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,False,8,Rotation Angle,float,4,,,ver>=20.0.0.2,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,False,9,Rotation Angle Variation,float,4,,,ver>=20.0.0.2,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,False,10,Random Rot Speed Sign,bool,1(version-dep;1B for 10.1),,,ver>=20.0.0.2,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,11,Random Axis,bool,1(version-dep;1B for 10.1),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysRotationModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,12,Axis,Vector3,var(unknown-type),,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,4,Num Spawn Generations,ushort,2,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,5,Percentage Spawned,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,6,Min Num to Spawn,ushort,2,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,7,Max Num to Spawn,ushort,2,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,8,Spawn Speed Variation,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,9,Spawn Dir Variation,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,10,Life Span,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,True,11,Life Span Variation,float,4,,,,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSpawnModifier,NiPSysModifier,0.0.0.0,255.255.255.255,False,12,WorldShift Spawn Speed Addition,float,4,,,ver>=10.2.0.1,,SELF,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,1,Order,NiPSysModifierOrder,4,,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,2,Target,Ptr,4,,,,Ref->NiParticleSystem,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,3,Active,bool,1(version-dep;1B for 10.1),,,,,NiPSysModifier,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,4,Speed,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,5,Speed Variation,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
NiPSysSphereEmitter,NiPSysVolumeEmitter,0.0.0.0,255.255.255.255,True,6,Declination,float,4,,,,,NiPSysEmitter,NIFXML_MOD_0_10_0_0,nif.xml
